lead_utm_group,lead_utm_referrer,lead_tags,has_weight,lead_utm_referrer_site,lead_utm_id_1,lead_utm_id_3,lead_utm_device_type,lead_creation_date_quarter,lead_length,lead_payment_type,lead_delivery_type,lead_utm_campaign_missing,lead_group_missing,lead_height_bin,delivery_cost_missing,y_true,p0,p1,pred_label,error_type
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,npotpz,0,unknown,118075886,16920650690,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14401063749434706,0.8559893625056529,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.035622114082252465,0.9643778859177475,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16881572070,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14838753729428555,0.8516124627057144,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
yur,unknown,npotpz,0,unknown,118446527,16873208422,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13482234426936424,0.8651776557306358,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16881572359,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13947758606863303,0.860522413931367,1,tn_0
yur,unknown,npotpz,0,unknown,116057578,16920649949,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1345747825775956,0.8654252174224044,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
yur,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,0,unknown,1,1,0.038834457309854464,0.9611655426901455,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.11977319692898714,0.8802268030710129,1,tn_0
yur,unknown,Callibri,0,artraid,114252495,16807446710,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13382078672653908,0.8661792132734609,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.13425820287808354,0.8657417971219165,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
yur,unknown,Callibri,0,artraid,118108441,16842616419,mobile,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.06763189835304162,0.9323681016469584,1,tn_0
yur,unknown,Callibri,0,artraid,118075886,16920650703,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1466156994790483,0.8533843005209517,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14239316673353575,0.8576068332664643,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16881571731,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14838753729428555,0.8516124627057144,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14808508980511081,0.8519149101948892,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14239316673353575,0.8576068332664643,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,artraid,114317039,16504386269,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13242721920411016,0.8675727807958898,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645518,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.1413051646142066,0.8586948353857934,1,tn_0
yur,unknown,Callibri,0,artraid,114252495,16496823807,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.1433932917844467,0.8566067082155533,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.04711526006559197,0.952884739934408,1,tn_0
yur,unknown,Callibri,0,artraid,114252495,16498717408,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13242721920411016,0.8675727807958898,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.13425820287808354,0.8657417971219165,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
yur,unknown,npotpz,1,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.11206443674654576,0.8879355632534542,1,tn_0
yur,unknown,npotpz,0,unknown,118446527,16873208422,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04936340852677035,0.9506365914732297,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953470,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13468372789389582,0.8653162721061042,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,tablet,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.13953002789835123,0.8604699721016488,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16624953471,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04463154022307603,0.955368459776924,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,0,unknown,0,1,0.13891003424272008,0.8610899657572799,1,tn_0
yur,unknown,unknown,1,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.11441024570409275,0.8855897542959072,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,online,post,1,1,unknown,0,1,0.06622393644933577,0.9337760635506642,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.06032477092849431,0.9396752290715057,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,online,door_delivery,1,1,unknown,1,1,0.03669056803293991,0.9633094319670601,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,post,1,1,unknown,0,1,0.12717118113781634,0.8728288188621837,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
yur,unknown,Callibri,0,artraid,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13468372789389582,0.8653162721061042,1,tn_0
yur,unknown,Callibri,1,npotpz,118448375,16873296904,mobile,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.07016124080044073,0.9298387591995593,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04444154594541627,0.9555584540545837,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16881572070,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.14838753729428555,0.8516124627057144,1,tn_0
yur,unknown,Callibri,0,artraid,116391666,16689362727,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1349939801536839,0.8650060198463161,1,tn_0
yur,unknown,npotpz,0,unknown,114317039,16504386273,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12102890943567468,0.8789710905643253,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,tablet,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13370109387078055,0.8662989061292194,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,door_delivery,1,1,unknown,1,1,0.04753652951157605,0.952463470488424,1,tn_0
rare_utm_group,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.12447481107439051,0.8755251889256095,1,tn_0
rare_utm_group,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.12447481107439051,0.8755251889256095,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,mobile,-1,-1.0,online,door_delivery,0,0,unknown,1,1,0.07862727997359142,0.9213727200264086,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.035622114082252465,0.9643778859177475,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
yur,unknown,npotpz,0,unknown,114317039,16504386271,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12102890943567468,0.8789710905643253,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.035622114082252465,0.9643778859177475,1,tn_0
yur,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.1262496381437146,0.8737503618562854,1,tn_0
yur,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.11977319692898714,0.8802268030710129,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,unknown,Callibri,0,artraid,115509254,16881572070,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.1415982839865625,0.8584017160134375,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953470,mobile,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.05714234490523118,0.9428576550947688,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,Callibri,0,artraid,118075886,16839114004,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13756784364236163,0.8624321563576384,1,tn_0
yur,unknown,Callibri,0,npotpz,118448375,16873296904,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.14239316673353575,0.8576068332664643,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,1,unknown,1,1,0.035622114082252465,0.9643778859177475,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,Callibri,0,artraid,114824436,16561246479,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.043807396000824395,0.9561926039991756,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,online,pickup_point,1,0,unknown,1,1,0.028579374027567828,0.9714206259724322,1,tn_0
yur,unknown,npotpz,0,unknown,115367108,16614645519,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04111031851333713,0.9588896814866629,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13246318165287163,0.8675368183471284,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16624953471,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12311875782156023,0.8768812421784398,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.11248707455339535,0.8875129254466047,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,door_delivery,1,1,unknown,1,1,0.13425820287808354,0.8657417971219165,1,tn_0
yur,unknown,npotpz,1,unknown,115509254,16624953470,desktop,-1,-1.0,online,door_delivery,0,0,unknown,1,1,0.046927717125696766,0.9530722828743032,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,mobile,-1,-1.0,online,door_delivery,0,0,unknown,1,1,0.06597675228037314,0.9340232477196269,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,online,door_delivery,1,1,unknown,1,1,0.04753652951157605,0.952463470488424,1,tn_0
unknown,unknown,ВХОДЯЩИЙ,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.14520053105812358,0.8547994689418764,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,door_delivery,0,0,unknown,1,1,0.13914450987441918,0.8608554901255808,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,other,npotpz,0,other,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.12110111263016732,0.8788988873698327,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,sleep,Callibri,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13347477654557693,0.8665252234544231,1,tn_0
unknown,unknown,unknown,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11642827439750236,0.8835717256024976,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,npotpz,1,unknown,118108441,16842616444,mobile,-1,-1.0,online,door_delivery,0,0,unknown,1,1,0.07075381250820778,0.9292461874917922,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
yur,unknown,npotpz,0,unknown,115509254,16881572070,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.13113382739386292,0.8688661726061371,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367733,desktop,-1,-1.0,online,pickup_point,0,0,unknown,1,1,0.04226798244179408,0.9577320175582059,1,tn_0
yur,unknown,npotpz,0,unknown,114317039,16504386273,desktop,-1,-1.0,cash_on_delivery,pickup_point,0,0,unknown,1,1,0.12102890943567468,0.8789710905643253,1,tn_0
yur,sleep,tilda,0,npotpz,116543546,16700367732,desktop,-1,-1.0,cash_on_delivery,post,0,0,unknown,0,1,0.1454622273796975,0.8545377726203025,1,tn_0
yur,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,0,unknown,1,1,0.09254813249406357,0.9074518675059364,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
unknown,unknown,artraid,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.08242799466303274,0.9175720053369673,1,tn_0
yur,unknown,npotpz,1,unknown,118075886,16920650701,desktop,-1,-1.0,online,door_delivery,0,0,unknown,1,1,0.059116262289775956,0.940883737710224,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
unknown,unknown,npotpz,0,unknown,-1,-1,unknown,-1,-1.0,cash_on_delivery,pickup_point,1,1,unknown,1,1,0.11053300571617752,0.8894669942838225,1,tn_0
